studio,course,attendance list,current_date,class_date,is_holiday,is_holiday_week,maxnr,waiting list,warteliste_length
Cb,Di 11:00,"[""cb_member_068"",""cb_member_013"",""cb_member_018"",""cb_member_016"",""cb_member_030"",""cb_member_051"",""cb_member_075"",""cb_member_045""]",2026-05-08 11:00:00,2026-05-12,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_068"",""cb_member_013"",""cb_member_018"",""cb_member_016"",""cb_member_030"",""cb_member_051"",""cb_member_075"",""cb_member_029""]",2026-05-09 11:00:00,2026-05-12,false,false,12.0,"[""cb_member_035""]",1
Cb,Di 11:00,"[""cb_member_068"",""cb_member_013"",""cb_member_018"",""cb_member_016"",""cb_member_030"",""cb_member_051"",""cb_member_075"",""cb_member_029"",""cb_member_054"",""cb_member_028""]",2026-05-10 11:00:00,2026-05-12,false,false,12.0,"[""cb_member_035"",""cb_member_023""]",2
Cb,Di 11:00,"[""cb_member_068"",""cb_member_013"",""cb_member_018"",""cb_member_016"",""cb_member_030"",""cb_member_051"",""cb_member_075"",""cb_member_029"",""cb_member_054"",""cb_member_028"",""cb_member_046""]",2026-05-12 05:00:00,2026-05-12,false,false,12.0,"[""cb_member_035"",""cb_member_023"",""cb_member_074""]",3
Cb,Di 11:00,"[""cb_member_068"",""cb_member_013"",""cb_member_018"",""cb_member_016"",""cb_member_030"",""cb_member_051"",""cb_member_075"",""cb_member_029"",""cb_member_054"",""cb_member_028"",""cb_member_046"",""cb_member_060""]",2026-05-12 11:00:00,2026-05-12,false,false,12.0,"[""cb_member_035"",""cb_member_023"",""cb_member_074"",""cb_member_048""]",4
Cb,Di 11:00,"[""cb_member_019"",""cb_member_033"",""cb_member_038"",""cb_member_041"",""cb_member_053""]",2026-05-12 11:00:00,2026-05-19,false,false,12.0,"[""cb_member_005""]",1
Cb,Di 11:00,"[""cb_member_019"",""cb_member_033"",""cb_member_038"",""cb_member_041"",""cb_member_010"",""cb_member_053""]",2026-05-13 23:00:00,2026-05-19,false,false,12.0,"[""cb_member_005""]",1
Cb,Di 11:00,"[""cb_member_019"",""cb_member_033"",""cb_member_038"",""cb_member_041"",""cb_member_010"",""cb_member_062"",""cb_member_053""]",2026-05-15 11:00:00,2026-05-19,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_019"",""cb_member_033"",""cb_member_038"",""cb_member_041"",""cb_member_010"",""cb_member_062"",""cb_member_070"",""cb_member_018""]",2026-05-17 11:00:00,2026-05-19,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_019"",""cb_member_033"",""cb_member_038"",""cb_member_041"",""cb_member_010"",""cb_member_062"",""cb_member_070"",""cb_member_018"",""cb_member_052""]",2026-05-18 11:00:00,2026-05-19,false,false,12.0,"[""cb_member_031""]",1
Cb,Di 11:00,"[""cb_member_019"",""cb_member_033"",""cb_member_038"",""cb_member_041"",""cb_member_010"",""cb_member_062"",""cb_member_070"",""cb_member_018"",""cb_member_052"",""cb_member_004""]",2026-05-18 23:00:00,2026-05-19,false,false,12.0,"[""cb_member_031""]",1
Cb,Di 11:00,"[""cb_member_019"",""cb_member_033"",""cb_member_038"",""cb_member_041"",""cb_member_010"",""cb_member_062"",""cb_member_070"",""cb_member_018"",""cb_member_052"",""cb_member_004"",""cb_member_027""]",2026-05-19 05:00:00,2026-05-19,false,false,12.0,"[""cb_member_031"",""cb_member_016""]",2
Cb,Di 11:00,"[""cb_member_004"",""cb_member_015"",""cb_member_025"",""cb_member_072"",""cb_member_007""]",2026-05-19 11:00:00,2026-05-26,false,false,12.0,"[""cb_member_063""]",1
Cb,Di 11:00,"[""cb_member_004"",""cb_member_015"",""cb_member_025"",""cb_member_072"",""cb_member_077"",""cb_member_012"",""cb_member_007""]",2026-05-20 23:00:00,2026-05-26,false,false,12.0,"[""cb_member_063""]",1
Cb,Di 11:00,"[""cb_member_004"",""cb_member_015"",""cb_member_025"",""cb_member_072"",""cb_member_077"",""cb_member_012"",""cb_member_054"",""cb_member_007""]",2026-05-23 11:00:00,2026-05-26,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_004"",""cb_member_015"",""cb_member_025"",""cb_member_072"",""cb_member_077"",""cb_member_012"",""cb_member_054"",""cb_member_018""]",2026-05-24 11:00:00,2026-05-26,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_004"",""cb_member_015"",""cb_member_025"",""cb_member_072"",""cb_member_077"",""cb_member_012"",""cb_member_054"",""cb_member_018"",""cb_member_011"",""cb_member_041""]",2026-05-25 11:00:00,2026-05-26,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_004"",""cb_member_015"",""cb_member_025"",""cb_member_072"",""cb_member_077"",""cb_member_012"",""cb_member_054"",""cb_member_018"",""cb_member_011"",""cb_member_041"",""cb_member_027""]",2026-05-25 23:00:00,2026-05-26,false,false,12.0,"[""cb_member_053""]",1
Cb,Di 11:00,"[""cb_member_004"",""cb_member_015"",""cb_member_025"",""cb_member_072"",""cb_member_077"",""cb_member_012"",""cb_member_054"",""cb_member_018"",""cb_member_011"",""cb_member_041"",""cb_member_027"",""cb_member_052""]",2026-05-26 05:00:00,2026-05-26,false,false,12.0,"[""cb_member_053""]",1
Cb,Di 11:00,"[""cb_member_068"",""cb_member_062"",""cb_member_077"",""cb_member_046"",""cb_member_053""]",2026-05-26 11:00:00,2026-06-02,false,false,12.0,"[""cb_member_024""]",1
Cb,Di 11:00,"[""cb_member_068"",""cb_member_062"",""cb_member_077"",""cb_member_046"",""cb_member_042"",""cb_member_053""]",2026-05-27 23:00:00,2026-06-02,false,false,12.0,"[""cb_member_024""]",1
Cb,Di 11:00,"[""cb_member_068"",""cb_member_062"",""cb_member_077"",""cb_member_046"",""cb_member_042"",""cb_member_006"",""cb_member_010"",""cb_member_053""]",2026-05-30 11:00:00,2026-06-02,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_068"",""cb_member_062"",""cb_member_077"",""cb_member_046"",""cb_member_042"",""cb_member_006"",""cb_member_010"",""cb_member_071""]",2026-05-31 11:00:00,2026-06-02,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_068"",""cb_member_062"",""cb_member_077"",""cb_member_046"",""cb_member_042"",""cb_member_006"",""cb_member_010"",""cb_member_071"",""cb_member_008"",""cb_member_069""]",2026-06-01 23:00:00,2026-06-02,false,false,12.0,[],0
Cb,Di 11:00,"[""cb_member_068"",""cb_member_062"",""cb_member_077"",""cb_member_046"",""cb_member_042"",""cb_member_006"",""cb_member_010"",""cb_member_071"",""cb_member_008"",""cb_member_069"",""cb_member_066""]",2026-06-02 05:00:00,2026-06-02,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_065"",""cb_member_059"",""cb_member_079"",""cb_member_060"",""cb_member_005""]",2026-01-02 23:00:00,2026-01-08,false,false,12.0,"[""cb_member_016""]",1
Cb,Do 11:00,"[""cb_member_065"",""cb_member_059"",""cb_member_079"",""cb_member_060"",""cb_member_020"",""cb_member_018"",""cb_member_005""]",2026-01-04 11:00:00,2026-01-08,false,false,12.0,"[""cb_member_016""]",1
Cb,Do 11:00,"[""cb_member_065"",""cb_member_059"",""cb_member_079"",""cb_member_060"",""cb_member_020"",""cb_member_018"",""cb_member_010"",""cb_member_024""]",2026-01-06 11:00:00,2026-01-08,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_065"",""cb_member_059"",""cb_member_079"",""cb_member_060"",""cb_member_020"",""cb_member_018"",""cb_member_010"",""cb_member_024"",""cb_member_063"",""cb_member_072""]",2026-01-07 11:00:00,2026-01-08,false,false,12.0,"[""cb_member_026""]",1
Cb,Do 11:00,"[""cb_member_065"",""cb_member_059"",""cb_member_079"",""cb_member_060"",""cb_member_020"",""cb_member_018"",""cb_member_010"",""cb_member_024"",""cb_member_063"",""cb_member_072"",""cb_member_014"",""cb_member_080""]",2026-01-07 23:00:00,2026-01-08,false,false,12.0,"[""cb_member_026""]",1
Cb,Do 11:00,"[""cb_member_024"",""cb_member_044"",""cb_member_015"",""cb_member_006"",""cb_member_018""]",2026-01-08 11:00:00,2026-01-15,false,false,12.0,"[""cb_member_047""]",1
Cb,Do 11:00,"[""cb_member_024"",""cb_member_044"",""cb_member_015"",""cb_member_006"",""cb_member_059"",""cb_member_018""]",2026-01-09 23:00:00,2026-01-15,false,false,12.0,"[""cb_member_047""]",1
Cb,Do 11:00,"[""cb_member_024"",""cb_member_044"",""cb_member_015"",""cb_member_006"",""cb_member_059"",""cb_member_028"",""cb_member_018""]",2026-01-11 11:00:00,2026-01-15,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_024"",""cb_member_044"",""cb_member_015"",""cb_member_006"",""cb_member_059"",""cb_member_028"",""cb_member_019""]",2026-01-12 11:00:00,2026-01-15,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_024"",""cb_member_044"",""cb_member_015"",""cb_member_006"",""cb_member_059"",""cb_member_028"",""cb_member_019"",""cb_member_046""]",2026-01-14 11:00:00,2026-01-15,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_024"",""cb_member_044"",""cb_member_015"",""cb_member_006"",""cb_member_059"",""cb_member_028"",""cb_member_019"",""cb_member_046"",""cb_member_032""]",2026-01-14 23:00:00,2026-01-15,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_024"",""cb_member_044"",""cb_member_015"",""cb_member_006"",""cb_member_059"",""cb_member_028"",""cb_member_019"",""cb_member_046"",""cb_member_032"",""cb_member_075""]",2026-01-15 05:00:00,2026-01-15,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_009"",""cb_member_067"",""cb_member_051"",""cb_member_061"",""cb_member_037""]",2026-01-15 11:00:00,2026-01-22,false,false,12.0,"[""cb_member_075""]",1
Cb,Do 11:00,"[""cb_member_009"",""cb_member_067"",""cb_member_051"",""cb_member_061"",""cb_member_080"",""cb_member_025"",""cb_member_037""]",2026-01-18 11:00:00,2026-01-22,false,false,12.0,"[""cb_member_075""]",1
Cb,Do 11:00,"[""cb_member_009"",""cb_member_067"",""cb_member_051"",""cb_member_061"",""cb_member_080"",""cb_member_025"",""cb_member_006"",""cb_member_036""]",2026-01-19 11:00:00,2026-01-22,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_009"",""cb_member_067"",""cb_member_051"",""cb_member_061"",""cb_member_080"",""cb_member_025"",""cb_member_006"",""cb_member_036"",""cb_member_076"",""cb_member_042""]",2026-01-21 11:00:00,2026-01-22,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_009"",""cb_member_067"",""cb_member_051"",""cb_member_061"",""cb_member_080"",""cb_member_025"",""cb_member_006"",""cb_member_036"",""cb_member_076"",""cb_member_042"",""cb_member_014"",""cb_member_064""]",2026-01-21 23:00:00,2026-01-22,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_047""]",2026-01-22 11:00:00,2026-01-29,false,false,12.0,"[""cb_member_010""]",1
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_076"",""cb_member_047""]",2026-01-23 23:00:00,2026-01-29,false,false,12.0,"[""cb_member_010""]",1
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_076"",""cb_member_055"",""cb_member_047""]",2026-01-26 11:00:00,2026-01-29,false,false,12.0,"[""cb_member_010""]",1
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_076"",""cb_member_055"",""cb_member_003"",""cb_member_047""]",2026-01-27 11:00:00,2026-01-29,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_076"",""cb_member_055"",""cb_member_003"",""cb_member_080""]",2026-01-28 11:00:00,2026-01-29,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_076"",""cb_member_055"",""cb_member_003"",""cb_member_080"",""cb_member_037""]",2026-01-28 23:00:00,2026-01-29,false,false,12.0,"[""cb_member_029""]",1
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_076"",""cb_member_055"",""cb_member_003"",""cb_member_080"",""cb_member_037"",""cb_member_032""]",2026-01-29 05:00:00,2026-01-29,false,false,12.0,"[""cb_member_029""]",1
Cb,Do 11:00,"[""cb_member_067"",""cb_member_069"",""cb_member_040"",""cb_member_070"",""cb_member_076"",""cb_member_055"",""cb_member_003"",""cb_member_080"",""cb_member_037"",""cb_member_032"",""cb_member_060""]",2026-01-29 13:00:00,2026-01-29,false,false,12.0,"[""cb_member_029""]",1
Cb,Do 11:00,"[""cb_member_058"",""cb_member_049"",""cb_member_060"",""cb_member_043""]",2026-01-30 23:00:00,2026-02-05,false,false,12.0,"[""cb_member_065""]",1
Cb,Do 11:00,"[""cb_member_058"",""cb_member_049"",""cb_member_060"",""cb_member_042"",""cb_member_043""]",2026-02-01 11:00:00,2026-02-05,false,false,12.0,"[""cb_member_065""]",1
Cb,Do 11:00,"[""cb_member_058"",""cb_member_049"",""cb_member_060"",""cb_member_042"",""cb_member_050"",""cb_member_043""]",2026-02-03 11:00:00,2026-02-05,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_058"",""cb_member_049"",""cb_member_060"",""cb_member_042"",""cb_member_050"",""cb_member_036""]",2026-02-04 11:00:00,2026-02-05,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_058"",""cb_member_049"",""cb_member_060"",""cb_member_042"",""cb_member_050"",""cb_member_036"",""cb_member_070""]",2026-02-04 23:00:00,2026-02-05,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_058"",""cb_member_049"",""cb_member_060"",""cb_member_042"",""cb_member_050"",""cb_member_036"",""cb_member_070"",""cb_member_016""]",2026-02-05 05:00:00,2026-02-05,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_042"",""cb_member_002"",""cb_member_034"",""cb_member_047"",""cb_member_010""]",2026-02-05 11:00:00,2026-02-12,false,false,12.0,"[""cb_member_060""]",1
Cb,Do 11:00,"[""cb_member_042"",""cb_member_002"",""cb_member_034"",""cb_member_047"",""cb_member_004"",""cb_member_005"",""cb_member_010""]",2026-02-06 23:00:00,2026-02-12,false,false,12.0,"[""cb_member_060""]",1
Cb,Do 11:00,"[""cb_member_042"",""cb_member_002"",""cb_member_034"",""cb_member_047"",""cb_member_004"",""cb_member_005"",""cb_member_075"",""cb_member_056"",""cb_member_010""]",2026-02-09 11:00:00,2026-02-12,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_042"",""cb_member_002"",""cb_member_034"",""cb_member_047"",""cb_member_004"",""cb_member_005"",""cb_member_075"",""cb_member_056"",""cb_member_028""]",2026-02-10 11:00:00,2026-02-12,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_042"",""cb_member_002"",""cb_member_034"",""cb_member_047"",""cb_member_004"",""cb_member_005"",""cb_member_075"",""cb_member_056"",""cb_member_028"",""cb_member_037"",""cb_member_078""]",2026-02-11 11:00:00,2026-02-12,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_042"",""cb_member_002"",""cb_member_034"",""cb_member_047"",""cb_member_004"",""cb_member_005"",""cb_member_075"",""cb_member_056"",""cb_member_028"",""cb_member_037"",""cb_member_078"",""cb_member_074""]",2026-02-11 23:00:00,2026-02-12,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_046"",""cb_member_040"",""cb_member_004"",""cb_member_044""]",2026-02-13 23:00:00,2026-02-19,false,true,12.0,"[""cb_member_052""]",1
Cb,Do 11:00,"[""cb_member_046"",""cb_member_040"",""cb_member_004"",""cb_member_023"",""cb_member_044""]",2026-02-15 11:00:00,2026-02-19,false,true,12.0,"[""cb_member_052""]",1
Cb,Do 11:00,"[""cb_member_046"",""cb_member_040"",""cb_member_004"",""cb_member_023"",""cb_member_041"",""cb_member_053"",""cb_member_044""]",2026-02-17 11:00:00,2026-02-19,false,true,12.0,[],0
Cb,Do 11:00,"[""cb_member_046"",""cb_member_040"",""cb_member_004"",""cb_member_023"",""cb_member_041"",""cb_member_053"",""cb_member_076""]",2026-02-18 11:00:00,2026-02-19,false,true,12.0,[],0
Cb,Do 11:00,"[""cb_member_046"",""cb_member_040"",""cb_member_004"",""cb_member_023"",""cb_member_041"",""cb_member_053"",""cb_member_076"",""cb_member_012""]",2026-02-18 23:00:00,2026-02-19,false,true,12.0,"[""cb_member_045""]",1
Cb,Do 11:00,"[""cb_member_046"",""cb_member_040"",""cb_member_004"",""cb_member_023"",""cb_member_041"",""cb_member_053"",""cb_member_076"",""cb_member_012""]",2026-02-19 05:00:00,2026-02-19,false,true,12.0,"[""cb_member_045""]",1
Cb,Do 11:00,"[""cb_member_071"",""cb_member_072"",""cb_member_064"",""cb_member_027"",""cb_member_054""]",2026-02-20 23:00:00,2026-02-26,false,false,12.0,"[""cb_member_046""]",1
Cb,Do 11:00,"[""cb_member_071"",""cb_member_072"",""cb_member_064"",""cb_member_027"",""cb_member_056"",""cb_member_053"",""cb_member_054""]",2026-02-22 11:00:00,2026-02-26,false,false,12.0,"[""cb_member_046""]",1
Cb,Do 11:00,"[""cb_member_071"",""cb_member_072"",""cb_member_064"",""cb_member_027"",""cb_member_056"",""cb_member_053"",""cb_member_001"",""cb_member_033""]",2026-02-23 11:00:00,2026-02-26,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_071"",""cb_member_072"",""cb_member_064"",""cb_member_027"",""cb_member_056"",""cb_member_053"",""cb_member_001"",""cb_member_033"",""cb_member_004"",""cb_member_040""]",2026-02-24 11:00:00,2026-02-26,false,false,12.0,"[""cb_member_025""]",1
Cb,Do 11:00,"[""cb_member_071"",""cb_member_072"",""cb_member_064"",""cb_member_027"",""cb_member_056"",""cb_member_053"",""cb_member_001"",""cb_member_033"",""cb_member_004"",""cb_member_040"",""cb_member_067"",""cb_member_043""]",2026-02-26 05:00:00,2026-02-26,false,false,12.0,"[""cb_member_025""]",1
Cb,Do 11:00,"[""cb_member_040"",""cb_member_019"",""cb_member_035"",""cb_member_063"",""cb_member_074""]",2026-02-26 11:00:00,2026-03-05,false,false,12.0,"[""cb_member_027""]",1
Cb,Do 11:00,"[""cb_member_040"",""cb_member_019"",""cb_member_035"",""cb_member_063"",""cb_member_023"",""cb_member_067"",""cb_member_074""]",2026-02-27 23:00:00,2026-03-05,false,false,12.0,"[""cb_member_027""]",1
Cb,Do 11:00,"[""cb_member_040"",""cb_member_019"",""cb_member_035"",""cb_member_063"",""cb_member_023"",""cb_member_067"",""cb_member_080"",""cb_member_060"",""cb_member_074""]",2026-03-01 11:00:00,2026-03-05,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_040"",""cb_member_019"",""cb_member_035"",""cb_member_063"",""cb_member_023"",""cb_member_067"",""cb_member_080"",""cb_member_060"",""cb_member_036""]",2026-03-02 11:00:00,2026-03-05,false,false,12.0,"[""cb_member_071""]",1
Cb,Do 11:00,"[""cb_member_040"",""cb_member_019"",""cb_member_035"",""cb_member_063"",""cb_member_023"",""cb_member_067"",""cb_member_080"",""cb_member_060"",""cb_member_036"",""cb_member_033"",""cb_member_052""]",2026-03-03 11:00:00,2026-03-05,false,false,12.0,"[""cb_member_071""]",1
Cb,Do 11:00,"[""cb_member_040"",""cb_member_019"",""cb_member_035"",""cb_member_063"",""cb_member_023"",""cb_member_067"",""cb_member_080"",""cb_member_060"",""cb_member_036"",""cb_member_033"",""cb_member_052"",""cb_member_062""]",2026-03-04 23:00:00,2026-03-05,false,false,12.0,"[""cb_member_071"",""cb_member_068""]",2
Cb,Do 11:00,"[""cb_member_023"",""cb_member_010"",""cb_member_049"",""cb_member_003"",""cb_member_071""]",2026-03-05 11:00:00,2026-03-12,false,false,12.0,"[""cb_member_072""]",1
Cb,Do 11:00,"[""cb_member_023"",""cb_member_010"",""cb_member_049"",""cb_member_003"",""cb_member_050"",""cb_member_071""]",2026-03-08 11:00:00,2026-03-12,false,false,12.0,"[""cb_member_072""]",1
Cb,Do 11:00,"[""cb_member_023"",""cb_member_010"",""cb_member_049"",""cb_member_003"",""cb_member_050"",""cb_member_016"",""cb_member_037"",""cb_member_071""]",2026-03-09 11:00:00,2026-03-12,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_023"",""cb_member_010"",""cb_member_049"",""cb_member_003"",""cb_member_050"",""cb_member_016"",""cb_member_037"",""cb_member_041""]",2026-03-11 11:00:00,2026-03-12,false,false,12.0,"[""cb_member_013""]",1
Cb,Do 11:00,"[""cb_member_023"",""cb_member_010"",""cb_member_049"",""cb_member_003"",""cb_member_050"",""cb_member_016"",""cb_member_037"",""cb_member_041"",""cb_member_020"",""cb_member_017""]",2026-03-11 23:00:00,2026-03-12,false,false,12.0,"[""cb_member_013""]",1
Cb,Do 11:00,"[""cb_member_023"",""cb_member_010"",""cb_member_049"",""cb_member_003"",""cb_member_050"",""cb_member_016"",""cb_member_037"",""cb_member_041"",""cb_member_020"",""cb_member_017"",""cb_member_066""]",2026-03-12 05:00:00,2026-03-12,false,false,12.0,"[""cb_member_013"",""cb_member_053""]",2
Cb,Do 11:00,"[""cb_member_074"",""cb_member_001"",""cb_member_050"",""cb_member_079""]",2026-03-12 11:00:00,2026-03-19,false,false,12.0,"[""cb_member_064""]",1
Cb,Do 11:00,"[""cb_member_074"",""cb_member_001"",""cb_member_050"",""cb_member_017"",""cb_member_027"",""cb_member_079""]",2026-03-13 23:00:00,2026-03-19,false,false,12.0,"[""cb_member_064""]",1
Cb,Do 11:00,"[""cb_member_074"",""cb_member_001"",""cb_member_050"",""cb_member_017"",""cb_member_027"",""cb_member_051""]",2026-03-15 11:00:00,2026-03-19,false,false,12.0,[],0
Cb,Do 11:00,"[""cb_member_074"",""cb_member_001"",""cb_member_050"",""cb_member_017"",""cb_member_027"",""cb_member_051"",""cb_member_077"",""cb_member_062""]",2026-03-16 11:00:00,2026-03-19,false,false,12.0,[],0
